historico;horas_voadas;aernova;numero_db;base;data_voo;origem;destino;passageiro;cargo_passageiro;orgao_passageiro
Traslado do Exmo. Governador de Minas e comitiva até as cidades de Uberaba,  Araxá x Ribeirão Preto e São Paulo(Congonhas).;01:12:00;PP-LCE - PÉGASUS 24;0076-2025;DTA;2025-04-27;RIBEIRAO PRETO;SAO PAULO;Romeu Zema Neto;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e comitiva até a cidade de São Paulo/SP.;01:30:00;PT-MGS - PT-MGS;0041-2025;DTA;2025-08-04;BELO HORIZONTE;SAO PAULO;Alexander Duarte Marinho;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Governador de Minas e comitiva até a cidade de São Paulo/SP.;01:30:00;PT-MGS - PT-MGS;0041-2025;DTA;2025-08-04;BELO HORIZONTE;SAO PAULO;Aline Gonçalves Pinheiro;Diretora de Relacionamento com a Imprensa;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e comitiva até a cidade de São Paulo/SP.;01:30:00;PT-MGS - PT-MGS;0041-2025;DTA;2025-08-04;BELO HORIZONTE;SAO PAULO;Bernardo Assis Fonseca Santos;Secretário de Estado;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Minas e comitiva até a cidade de São Paulo/SP.;01:30:00;PT-MGS - PT-MGS;0041-2025;DTA;2025-08-04;BELO HORIZONTE;SAO PAULO;Eric da Cruz Gonçalves;Assessor Especial;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Minas e comitiva até a cidade de São Paulo/SP.;01:30:00;PT-MGS - PT-MGS;0041-2025;DTA;2025-08-04;BELO HORIZONTE;SAO PAULO;Gleisson dos Santos Correia;Redes Sociais;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Minas e comitiva até a cidade de São Paulo/SP.;01:30:00;PT-MGS - PT-MGS;0041-2025;DTA;2025-08-04;BELO HORIZONTE;SAO PAULO;Romeu Zema Neto;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo sr. Governador do Estado de Minas Gerais e comitiva para a cidade de São Paulo/SP.;01:42:00;PP-LCE - PÉGASUS 24;0095-2025;DTA;2025-08-13;BELO HORIZONTE;SAO PAULO;Alexander Duarte Marinho;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo sr. Governador do Estado de Minas Gerais e comitiva para a cidade de São Paulo/SP.;01:42:00;PP-LCE - PÉGASUS 24;0095-2025;DTA;2025-08-13;BELO HORIZONTE;SAO PAULO;Aluísio Eduardo Caetano de Medeiros;Superintendente de Comunicação Digital;Secretaria de Estado de Comunicação Social
Traslado do Exmo sr. Governador do Estado de Minas Gerais e comitiva para a cidade de São Paulo/SP.;01:42:00;PP-LCE - PÉGASUS 24;0095-2025;DTA;2025-08-13;BELO HORIZONTE;SAO PAULO;Eric da Cruz Gonçalves;Assessor Especial;Secretaria de Estado de Comunicação Social
Traslado do Exmo sr. Governador do Estado de Minas Gerais e comitiva para a cidade de São Paulo/SP.;01:42:00;PP-LCE - PÉGASUS 24;0095-2025;DTA;2025-08-13;BELO HORIZONTE;SAO PAULO;Rafael Luiz Rebuiti Passos;Assessor de Imprensa;Secretaria de Estado de Comunicação Social
Traslado do Exmo sr. Governador do Estado de Minas Gerais e comitiva para a cidade de São Paulo/SP.;01:42:00;PP-LCE - PÉGASUS 24;0095-2025;DTA;2025-08-13;BELO HORIZONTE;SAO PAULO;Romeu Zema Neto;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e comitiva para as cidades de São Paulo (Congonhas), São José dos Campos/SP, e Pará de Minas/MG.;01:30:00;PP-LCE - PÉGASUS 24;0119-2025;DTA;2025-09-09;BELO HORIZONTE;SAO PAULO;Alexander Duarte Marinho;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Governador de Minas e comitiva para as cidades de São Paulo (Congonhas), São José dos Campos/SP, e Pará de Minas/MG.;01:30:00;PP-LCE - PÉGASUS 24;0119-2025;DTA;2025-09-09;BELO HORIZONTE;SAO PAULO;Andre Valadares da Cruz;Videomaker;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Minas e comitiva para as cidades de São Paulo (Congonhas), São José dos Campos/SP, e Pará de Minas/MG.;01:30:00;PP-LCE - PÉGASUS 24;0119-2025;DTA;2025-09-09;BELO HORIZONTE;SAO PAULO;Andreza Gischewski Costa;Assessor Especial;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e comitiva para as cidades de São Paulo (Congonhas), São José dos Campos/SP, e Pará de Minas/MG.;01:30:00;PP-LCE - PÉGASUS 24;0119-2025;DTA;2025-09-09;BELO HORIZONTE;SAO PAULO;Igor Augusto Tinoco da Silva;Imprensa;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Minas e comitiva para as cidades de São Paulo (Congonhas), São José dos Campos/SP, e Pará de Minas/MG.;01:30:00;PP-LCE - PÉGASUS 24;0119-2025;DTA;2025-09-09;BELO HORIZONTE;SAO PAULO;Mila Batista Leite Corrêa da Costa;Secretário de Estado;Secretaria de Estado de Desenvolvmento Econômico
Traslado do Exmo. Governador de Minas e comitiva para as cidades de São Paulo (Congonhas), São José dos Campos/SP, e Pará de Minas/MG.;01:30:00;PP-LCE - PÉGASUS 24;0119-2025;DTA;2025-09-09;BELO HORIZONTE;SAO PAULO;Romeu Zema Neto;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e comitiva até a cidade de São Paulo/SP.;01:30:00;PP-LCE - PÉGASUS 24;0132-2025;DTA;2025-09-18;BELO HORIZONTE;SAO PAULO;Aline Gonçalves Pinheiro;Diretora de Relacionamento com a Imprensa;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e comitiva até a cidade de São Paulo/SP.;01:30:00;PP-LCE - PÉGASUS 24;0132-2025;DTA;2025-09-18;BELO HORIZONTE;SAO PAULO;Andre Valadares da Cruz;Videomaker;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Minas e comitiva até a cidade de São Paulo/SP.;01:30:00;PP-LCE - PÉGASUS 24;0132-2025;DTA;2025-09-18;BELO HORIZONTE;SAO PAULO;Andreza Gischewski Costa;Assessor Especial;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e comitiva até a cidade de São Paulo/SP.;01:30:00;PP-LCE - PÉGASUS 24;0132-2025;DTA;2025-09-18;BELO HORIZONTE;SAO PAULO;Pedro Bruno Barros de Souza;Secretário de Estado;Secretaria de Estado de Infraestrutura e Mobilidade
Traslado do Exmo. Governador de Minas e comitiva até a cidade de São Paulo/SP.;01:30:00;PP-LCE - PÉGASUS 24;0132-2025;DTA;2025-09-18;BELO HORIZONTE;SAO PAULO;Rafael Neves de Andrade;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Governador de Minas e comitiva até a cidade de São Paulo/SP.;01:30:00;PP-LCE - PÉGASUS 24;0132-2025;DTA;2025-09-18;BELO HORIZONTE;SAO PAULO;Romeu Zema Neto;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e comitiva até a cidade de São Paulo/SP.;01:48:00;PP-LCE - PÉGASUS 24;0134-2025;DTA;2025-09-22;BELO HORIZONTE;SAO PAULO;Alexander Duarte Marinho;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Governador de Minas e comitiva até a cidade de São Paulo/SP.;01:48:00;PP-LCE - PÉGASUS 24;0134-2025;DTA;2025-09-22;BELO HORIZONTE;SAO PAULO;Andre Valadares da Cruz;Videomaker;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Minas e comitiva até a cidade de São Paulo/SP.;01:48:00;PP-LCE - PÉGASUS 24;0134-2025;DTA;2025-09-22;BELO HORIZONTE;SAO PAULO;Andreza Gischewski Costa;Assessor Especial;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e comitiva até a cidade de São Paulo/SP.;01:48:00;PP-LCE - PÉGASUS 24;0134-2025;DTA;2025-09-22;BELO HORIZONTE;SAO PAULO;Bernardo Assis Fonseca Santos;Secretário de Estado;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Minas e comitiva até a cidade de São Paulo/SP.;01:48:00;PP-LCE - PÉGASUS 24;0134-2025;DTA;2025-09-22;BELO HORIZONTE;SAO PAULO;Edgard Estevo da Silva;Secretário Adjunto;Secretaria Estado de Justiça e Segurança Pública
Traslado do Exmo. Governador de Minas e comitiva até a cidade de São Paulo/SP.;01:48:00;PP-LCE - PÉGASUS 24;0134-2025;DTA;2025-09-22;BELO HORIZONTE;SAO PAULO;Romeu Zema Neto;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e comitiva até a cidade de São Paulo/SP.;01:36:00;PP-LCE - PÉGASUS 24;0146-2025;DTA;2025-09-30;BELO HORIZONTE;SAO PAULO;Aline Gonçalves Pinheiro;Diretora de Relacionamento com a Imprensa;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e comitiva até a cidade de São Paulo/SP.;01:36:00;PP-LCE - PÉGASUS 24;0146-2025;DTA;2025-09-30;BELO HORIZONTE;SAO PAULO;Andre Valadares da Cruz;Videomaker;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Minas e comitiva até a cidade de São Paulo/SP.;01:36:00;PP-LCE - PÉGASUS 24;0146-2025;DTA;2025-09-30;BELO HORIZONTE;SAO PAULO;Dirceu Aurélio Pereira;Fotógrafo;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e comitiva até a cidade de São Paulo/SP.;01:36:00;PP-LCE - PÉGASUS 24;0146-2025;DTA;2025-09-30;BELO HORIZONTE;SAO PAULO;Eric da Cruz Gonçalves;Assessor Especial;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Minas e comitiva até a cidade de São Paulo/SP.;01:36:00;PP-LCE - PÉGASUS 24;0146-2025;DTA;2025-09-30;BELO HORIZONTE;SAO PAULO;Rafael Neves de Andrade;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Governador de Minas e comitiva até a cidade de São Paulo/SP.;01:36:00;PP-LCE - PÉGASUS 24;0146-2025;DTA;2025-09-30;BELO HORIZONTE;SAO PAULO;Romeu Zema Neto;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e comitiva até as cidades de São Paulo/SP e Cuiabá/MT.;01:42:00;PP-LCE - PÉGASUS 24;0182-2025;DTA;2025-11-24;BELO HORIZONTE;SAO PAULO;Bernardo Assis Fonseca Santos;Secretário de Estado;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Minas e comitiva até as cidades de São Paulo/SP e Cuiabá/MT.;01:42:00;PP-LCE - PÉGASUS 24;0182-2025;DTA;2025-11-24;BELO HORIZONTE;SAO PAULO;Cristiano Pereira Machado;Fotógrafo;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Minas e comitiva até as cidades de São Paulo/SP e Cuiabá/MT.;01:42:00;PP-LCE - PÉGASUS 24;0182-2025;DTA;2025-11-24;BELO HORIZONTE;SAO PAULO;Eric da Cruz Gonçalves;Assessor Especial;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Minas e comitiva até as cidades de São Paulo/SP e Cuiabá/MT.;01:42:00;PP-LCE - PÉGASUS 24;0182-2025;DTA;2025-11-24;BELO HORIZONTE;SAO PAULO;Paulo Vitor Lima de Guimarães Vargas;Redes Sociais;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Minas e comitiva até as cidades de São Paulo/SP e Cuiabá/MT.;01:42:00;PP-LCE - PÉGASUS 24;0182-2025;DTA;2025-11-24;BELO HORIZONTE;SAO PAULO;Rafael Luiz Rebuiti Passos;Assessor de Imprensa;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Minas e comitiva até as cidades de São Paulo/SP e Cuiabá/MT.;01:42:00;PP-LCE - PÉGASUS 24;0182-2025;DTA;2025-11-24;BELO HORIZONTE;SAO PAULO;Rafael Neves de Andrade;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Governador de Minas e comitiva até as cidades de São Paulo/SP e Cuiabá/MT.;01:42:00;PP-LCE - PÉGASUS 24;0182-2025;DTA;2025-11-24;BELO HORIZONTE;SAO PAULO;Romeu Zema Neto;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas Gerais e Comitiva para a cidade de São Paulo/SP.;01:30:00;PP-LCE - PÉGASUS 24;0190-2025;DTA;2025-12-03;BELO HORIZONTE;SAO PAULO;Alexander Duarte Marinho;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Governador de Minas Gerais e Comitiva para a cidade de São Paulo/SP.;01:30:00;PP-LCE - PÉGASUS 24;0190-2025;DTA;2025-12-03;BELO HORIZONTE;SAO PAULO;Andre Valadares da Cruz;Videomaker;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Minas Gerais e Comitiva para a cidade de São Paulo/SP.;01:30:00;PP-LCE - PÉGASUS 24;0190-2025;DTA;2025-12-03;BELO HORIZONTE;SAO PAULO;Bernardo Assis Fonseca Santos;Secretário de Estado;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Minas Gerais e Comitiva para a cidade de São Paulo/SP.;01:30:00;PP-LCE - PÉGASUS 24;0190-2025;DTA;2025-12-03;BELO HORIZONTE;SAO PAULO;Eric da Cruz Gonçalves;Assessor Especial;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Minas Gerais e Comitiva para a cidade de São Paulo/SP.;01:30:00;PP-LCE - PÉGASUS 24;0190-2025;DTA;2025-12-03;BELO HORIZONTE;SAO PAULO;Rafael Luiz Rebuiti Passos;Assessor de Imprensa;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Minas Gerais e Comitiva para a cidade de São Paulo/SP.;01:30:00;PP-LCE - PÉGASUS 24;0190-2025;DTA;2025-12-03;BELO HORIZONTE;SAO PAULO;Romeu Zema Neto;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas Gerais e Comitiva para a cidade de São Paulo/SP.;01:30:00;PP-LCE - PÉGASUS 24;0190-2025;DTA;2025-12-03;BELO HORIZONTE;SAO PAULO;Victor Navarro dos Reis;1º Ten PM;Gabinete Militar do Governador
Traslado do Exmo. Governador de Minas Gerais e Comitiva para as cidades de Brasília/DF e São Paulo/SP.;02:00:00;PP-LCE - PÉGASUS 24;0128-2025;DTA;2025-09-15;BRASILIA;SAO PAULO;Aluísio Eduardo Caetano de Medeiros;Superintendente de Comunicação Digital;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Minas Gerais e Comitiva para as cidades de Brasília/DF e São Paulo/SP.;02:00:00;PP-LCE - PÉGASUS 24;0128-2025;DTA;2025-09-15;BRASILIA;SAO PAULO;Andreza Gischewski Costa;Assessor Especial;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas Gerais e Comitiva para as cidades de Brasília/DF e São Paulo/SP.;02:00:00;PP-LCE - PÉGASUS 24;0128-2025;DTA;2025-09-15;BRASILIA;SAO PAULO;Rafael Luiz Rebuiti Passos;Assessor de Imprensa;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Minas Gerais e Comitiva para as cidades de Brasília/DF e São Paulo/SP.;02:00:00;PP-LCE - PÉGASUS 24;0128-2025;DTA;2025-09-15;BRASILIA;SAO PAULO;Rafael Neves de Andrade;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Governador de Minas Gerais e Comitiva para as cidades de Brasília/DF e São Paulo/SP.;02:00:00;PP-LCE - PÉGASUS 24;0128-2025;DTA;2025-09-15;BRASILIA;SAO PAULO;Romeu Zema Neto;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para a cidade de Itu/SP (via São Roque/SP).;01:30:00;PP-LCE - PÉGASUS 24;0125-2025;DTA;2025-09-13;BELO HORIZONTE;SAO ROQUE;Alexander Duarte Marinho;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para a cidade de Itu/SP (via São Roque/SP).;01:30:00;PP-LCE - PÉGASUS 24;0125-2025;DTA;2025-09-13;BELO HORIZONTE;SAO ROQUE;Andreza Gischewski Costa;Assessor Especial;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para a cidade de Itu/SP (via São Roque/SP).;01:30:00;PP-LCE - PÉGASUS 24;0125-2025;DTA;2025-09-13;BELO HORIZONTE;SAO ROQUE;Romeu Zema Neto;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Governador do Estado de Minas Gerais e comitiva para a cidade de Teófilo Otoni/MG.;01:06:00;PP-EJO - PEGASUS 17;0175-2025;EsAF;2025-12-15;BELO HORIZONTE;TEOFILO OTONI;Alexander Duarte Marinho;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Governador do Estado de Minas Gerais e comitiva para a cidade de Teófilo Otoni/MG.;01:06:00;PP-EJO - PEGASUS 17;0175-2025;EsAF;2025-12-15;BELO HORIZONTE;TEOFILO OTONI;Ana Carolina Pinto Caram Guimarães;Deputado(a) Estadual;Assembleia Legislativa do Estado de Minas Gerais
Traslado do Exmo. Governador do Estado de Minas Gerais e comitiva para a cidade de Teófilo Otoni/MG.;01:06:00;PP-EJO - PEGASUS 17;0175-2025;EsAF;2025-12-15;BELO HORIZONTE;TEOFILO OTONI;Bernardo Assis Fonseca Santos;Secretário de Estado;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador do Estado de Minas Gerais e comitiva para a cidade de Teófilo Otoni/MG.;01:06:00;PP-EJO - PEGASUS 17;0175-2025;EsAF;2025-12-15;BELO HORIZONTE;TEOFILO OTONI;Carlos Henrique Alves da Silva;Deputado(a) Estadual;Assembleia Legislativa do Estado de Minas Gerais
Traslado do Exmo. Governador do Estado de Minas Gerais e comitiva para a cidade de Teófilo Otoni/MG.;01:06:00;PP-EJO - PEGASUS 17;0175-2025;EsAF;2025-12-15;BELO HORIZONTE;TEOFILO OTONI;Gustavo de Vasconcellos Moreira (Gustavo Santana);Deputado(a) Estadual;Assembleia Legislativa do Estado de Minas Gerais
Traslado do Exmo. Governador do Estado de Minas Gerais e comitiva para a cidade de Teófilo Otoni/MG.;01:06:00;PP-EJO - PEGASUS 17;0175-2025;EsAF;2025-12-15;BELO HORIZONTE;TEOFILO OTONI;Romeu Zema Neto;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Governador do Estado de Minas Gerais e comitiva para a cidade de Teófilo Otoni/MG.;01:06:00;PP-EJO - PEGASUS 17;0175-2025;EsAF;2025-12-15;BELO HORIZONTE;TEOFILO OTONI;Rubens Gonçalves de Brito;Deputado(a) Estadual;Assembleia Legislativa do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas Gerais e comitiva para as cidades de Três Corações, Varginha e Poços de Caldas/MG e São João da Boa Vista/SP;00:54:00;PP-EJO;0035-2025;EsAF;2025-07-11;BELO HORIZONTE;TRES CORACOES;Alexander Duarte Marinho;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Governador de Minas Gerais e comitiva para as cidades de Três Corações, Varginha e Poços de Caldas/MG e São João da Boa Vista/SP;00:54:00;PP-EJO;0035-2025;EsAF;2025-07-11;BELO HORIZONTE;TRES CORACOES;Andreza Gischewski Costa;Assessor Especial;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas Gerais e comitiva para as cidades de Três Corações, Varginha e Poços de Caldas/MG e São João da Boa Vista/SP;00:54:00;PP-EJO;0035-2025;EsAF;2025-07-11;BELO HORIZONTE;TRES CORACOES;Greyce de Queiroz Elias;Deputado(a) Estadual;Assembleia Legislativa do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas Gerais e comitiva para as cidades de Três Corações, Varginha e Poços de Caldas/MG e São João da Boa Vista/SP;00:54:00;PP-EJO;0035-2025;EsAF;2025-07-11;BELO HORIZONTE;TRES CORACOES;Marcelo Henrique Teixeira Dias (Marcelo Alvaro Antônio);Deputado(a) Estadual;Assembleia Legislativa do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas Gerais e comitiva para as cidades de Três Corações, Varginha e Poços de Caldas/MG e São João da Boa Vista/SP;00:54:00;PP-EJO;0035-2025;EsAF;2025-07-11;BELO HORIZONTE;TRES CORACOES;Rodrigo Aparecido Lopes;Deputado(a) Estadual;Assembleia Legislativa do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas Gerais e comitiva para as cidades de Três Corações, Varginha e Poços de Caldas/MG e São João da Boa Vista/SP;00:54:00;PP-EJO;0035-2025;EsAF;2025-07-11;BELO HORIZONTE;TRES CORACOES;Romeu Zema Neto;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Ubá (agenda Cataguases) e Araxá.;00:36:00;PP-LCE - PÉGASUS 24;0046-2025;DTA;2025-02-26;BELO HORIZONTE;UBA;Alexander Duarte Marinho;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Ubá (agenda Cataguases) e Araxá.;00:36:00;PP-LCE - PÉGASUS 24;0046-2025;DTA;2025-02-26;BELO HORIZONTE;UBA;Eric da Cruz Gonçalves;Assessor Especial;Secretaria de Estado de Comunicação Social
Traslado do Exmo Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Ubá (agenda Cataguases) e Araxá.;00:36:00;PP-LCE - PÉGASUS 24;0046-2025;DTA;2025-02-26;BELO HORIZONTE;UBA;Filipe Natanael Correa Cardoso;Assessor de Redes Sociais;Secretaria de Estado de Comunicação Social
