historico;horas_voadas;aeronave;numero_db;base;data_voo;origem;destino;passageiro;cargo_passageiro;orgao_passageiro
Traslado do Exmo Sr Governador e Comitiva até o município de Araxá/MG.;00:54:00;PT-WGS - PÉGASUS 19;0077-2023;DTA;2023-04-27;POUSO ALEGRE;ARAXA;Marcelo Barbosa;Redes Sociais;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Sr Governador e Comitiva até o município de Araxá/MG.;00:54:00;PT-WGS - PÉGASUS 19;0077-2023;DTA;2023-04-27;POUSO ALEGRE;ARAXA;Renata Rodrigues de Carvalho;Assessora;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Sr Governador e Comitiva até o município de Araxá/MG.;00:54:00;PT-WGS - PÉGASUS 19;0077-2023;DTA;2023-04-27;POUSO ALEGRE;ARAXA;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
TRASLADO - TRASLADO DE AUTORIDADE AGENDA OFICIAL DO GOVERNADOR E COMITIVA NAS CIDADES DE CURVELO E MORADA NOVA DE MINAS;00:48:00;PP-EPO - PEGASUS 18;0082-2023;1ª BRAvE;2023-10-23;BELO HORIZONTE;CURVELO;Raquel Gomes de Sousa da Costa Dias;Defensora Pública-Geral de Minas Gerais;Defensoria Pública de Minas Gerais
TRASLADO - TRASLADO DE AUTORIDADE AGENDA OFICIAL DO GOVERNADOR E COMITIVA NAS CIDADES DE CURVELO E MORADA NOVA DE MINAS;00:48:00;PP-EPO - PEGASUS 18;0082-2023;1ª BRAvE;2023-10-23;BELO HORIZONTE;CURVELO;Alexander Duarte Marinho;Ajudante de Ordens do Governador;Gabinete Militar do Governador
TRASLADO - TRASLADO DE AUTORIDADE AGENDA OFICIAL DO GOVERNADOR E COMITIVA NAS CIDADES DE CURVELO E MORADA NOVA DE MINAS;00:48:00;PP-EPO - PEGASUS 18;0082-2023;1ª BRAvE;2023-10-23;BELO HORIZONTE;CURVELO;Pedro Bruno Barros de Souza;Secretário de Estado;Secretaria de Estado de Infraestrutura e Mobilidade de Minas Gerais
TRASLADO - TRASLADO DE AUTORIDADE AGENDA OFICIAL DO GOVERNADOR E COMITIVA NAS CIDADES DE CURVELO E MORADA NOVA DE MINAS;00:48:00;PP-EPO - PEGASUS 18;0082-2023;1ª BRAvE;2023-10-23;BELO HORIZONTE;CURVELO;Luísa Cardoso Barreto;Secretário de Estado;Secretaria de Estado de Planejamento e Gestão
TRASLADO - TRASLADO DE AUTORIDADE AGENDA OFICIAL DO GOVERNADOR E COMITIVA NAS CIDADES DE CURVELO E MORADA NOVA DE MINAS;00:48:00;PP-EPO - PEGASUS 18;0082-2023;1ª BRAvE;2023-10-23;BELO HORIZONTE;CURVELO;Andreza Gischewski Costa;Assessoria de Imprensa;Secretaria Geral do Estado de Minas Gerais
TRASLADO - TRASLADO DE AUTORIDADE AGENDA OFICIAL DO GOVERNADOR E COMITIVA NAS CIDADES DE CURVELO E MORADA NOVA DE MINAS;00:48:00;PP-EPO - PEGASUS 18;0082-2023;1ª BRAvE;2023-10-23;BELO HORIZONTE;CURVELO;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
TRASLADO - TRASLADO DE AUTORIDADE AGENDA OFICIAL DO GOVERNADOR E COMITIVA NAS CIDADES DE CURVELO E MORADA NOVA DE MINAS;00:34:00;PP-EPO - PEGASUS 18;0083-2023;1ª BRAvE;2023-10-23;CURVELO;MORADA NOVA DE MINAS;Raquel Gomes de Sousa da Costa Dias;Defensora Pública-Geral de Minas Gerais;Defensoria Pública de Minas Gerais
TRASLADO - TRASLADO DE AUTORIDADE AGENDA OFICIAL DO GOVERNADOR E COMITIVA NAS CIDADES DE CURVELO E MORADA NOVA DE MINAS;00:34:00;PP-EPO - PEGASUS 18;0083-2023;1ª BRAvE;2023-10-23;CURVELO;MORADA NOVA DE MINAS;Alexander Duarte Marinho;Ajudante de Ordens do Governador;Gabinete Militar do Governador
TRASLADO - TRASLADO DE AUTORIDADE AGENDA OFICIAL DO GOVERNADOR E COMITIVA NAS CIDADES DE CURVELO E MORADA NOVA DE MINAS;00:34:00;PP-EPO - PEGASUS 18;0083-2023;1ª BRAvE;2023-10-23;CURVELO;MORADA NOVA DE MINAS;Pedro Bruno Barros de Souza;Secretário de Estado;Secretaria de Estado de Infraestrutura e Mobilidade de Minas Gerais
TRASLADO - TRASLADO DE AUTORIDADE AGENDA OFICIAL DO GOVERNADOR E COMITIVA NAS CIDADES DE CURVELO E MORADA NOVA DE MINAS;00:34:00;PP-EPO - PEGASUS 18;0083-2023;1ª BRAvE;2023-10-23;CURVELO;MORADA NOVA DE MINAS;Luísa Cardoso Barreto;Secretário de Estado;Secretaria de Estado de Planejamento e Gestão
TRASLADO - TRASLADO DE AUTORIDADE AGENDA OFICIAL DO GOVERNADOR E COMITIVA NAS CIDADES DE CURVELO E MORADA NOVA DE MINAS;00:34:00;PP-EPO - PEGASUS 18;0083-2023;1ª BRAvE;2023-10-23;CURVELO;MORADA NOVA DE MINAS;Andreza Gischewski Costa;Assessoria de Imprensa;Secretaria Geral do Estado de Minas Gerais
TRASLADO - TRASLADO DE AUTORIDADE AGENDA OFICIAL DO GOVERNADOR E COMITIVA NAS CIDADES DE CURVELO E MORADA NOVA DE MINAS;00:34:00;PP-EPO - PEGASUS 18;0083-2023;1ª BRAvE;2023-10-23;CURVELO;MORADA NOVA DE MINAS;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Agenda oficial do Governador na cidade de São Paulo - SP.;01:18:00;PT-MGS - PT-MGS;0086-2023;DTA;2023-10-19;BELO HORIZONTE;SAO PAULO;Paulo Roberto Bermudes Rezende;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Agenda oficial do Governador na cidade de São Paulo - SP.;01:18:00;PT-MGS - PT-MGS;0086-2023;DTA;2023-10-19;BELO HORIZONTE;SAO PAULO;Pedro Bruno Barros de Souza;Secretário de Estado;Secretaria de Estado de Infraestrutura e Mobilidade de Minas Gerais
Agenda oficial do Governador na cidade de São Paulo - SP.;01:18:00;PT-MGS - PT-MGS;0086-2023;DTA;2023-10-19;BELO HORIZONTE;SAO PAULO;Renata Rodrigues de Carvalho;Assessora;Secretaria Geral do Estado de Minas Gerais
Agenda oficial do Governador na cidade de São Paulo - SP.;01:18:00;PT-MGS - PT-MGS;0086-2023;DTA;2023-10-19;BELO HORIZONTE;SAO PAULO;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Agenda oficial do Governador na cidade de São Paulo - SP.;01:12:00;PT-MGS - PT-MGS;0087-2023;DTA;2023-10-21;SAO PAULO;BELO HORIZONTE;Rodrigo Fontenelle de Araújo Miranda;Controlador-Geral do Estado de Minas Gerais;Controladoria-Geral do Estado de Minas Gerais
Agenda oficial do Governador na cidade de São Paulo - SP.;01:12:00;PT-MGS - PT-MGS;0087-2023;DTA;2023-10-21;SAO PAULO;BELO HORIZONTE;Paulo Roberto Bermudes Rezende;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Agenda oficial do Governador na cidade de São Paulo - SP.;01:12:00;PT-MGS - PT-MGS;0087-2023;DTA;2023-10-21;SAO PAULO;BELO HORIZONTE;Elizabeth Jucá e Mello Jacometti;Secretário de Estado;Secretaria de Estado de Desenvolvimento Social
Agenda oficial do Governador na cidade de São Paulo - SP.;01:12:00;PT-MGS - PT-MGS;0087-2023;DTA;2023-10-21;SAO PAULO;BELO HORIZONTE;Marília Carvalho de Melo;Secretário de Estado;Secretaria de Meio Ambiente e Desenvolvimento Sustentável
Agenda oficial do Governador na cidade de São Paulo - SP.;01:12:00;PT-MGS - PT-MGS;0087-2023;DTA;2023-10-21;SAO PAULO;BELO HORIZONTE;Renata Rodrigues de Carvalho;Assessora;Secretaria Geral do Estado de Minas Gerais
Agenda oficial do Governador na cidade de São Paulo - SP.;01:12:00;PT-MGS - PT-MGS;0087-2023;DTA;2023-10-21;SAO PAULO;BELO HORIZONTE;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Agenda oficial do Governador na cidade de São Paulo - SP.;01:12:00;PT-MGS - PT-MGS;0087-2023;DTA;2023-10-21;SAO PAULO;BELO HORIZONTE;Aline Brandão Silva;Assessora Cerimonial;Secretaria Geral do Estado de Minas Gerais
Agenda oficial do Governador na cidade de São Paulo - SP.;01:12:00;PT-MGS - PT-MGS;0087-2023;DTA;2023-10-21;SAO PAULO;BELO HORIZONTE;Mariana de Oliveira Pimentel;Assessor (a);Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de MG Sr. Romeu Zema Neto e comitiva, até a cidade de Brasília/DF, em cumprimento de agenda oficial.;01:24:00;PT-MGS - PT-MGS;0094-2023;DTA;2023-11-20;BELO HORIZONTE;BRASILIA;Rafael Neves de Andrade;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Governador de MG Sr. Romeu Zema Neto e comitiva, até a cidade de Brasília/DF, em cumprimento de agenda oficial.;01:24:00;PT-MGS - PT-MGS;0094-2023;DTA;2023-11-20;BELO HORIZONTE;BRASILIA;Igor Augusto Tinoco da Silva;Imprensa;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de MG Sr. Romeu Zema Neto e comitiva, até a cidade de Brasília/DF, em cumprimento de agenda oficial.;01:24:00;PT-MGS - PT-MGS;0094-2023;DTA;2023-11-20;BELO HORIZONTE;BRASILIA;Elizabeth Jucá e Mello Jacometti;Secretário de Estado;Secretaria de Estado de Desenvolvimento Social
Traslado do Exmo. Governador de MG Sr. Romeu Zema Neto e comitiva, até a cidade de Brasília/DF, em cumprimento de agenda oficial.;01:24:00;PT-MGS - PT-MGS;0094-2023;DTA;2023-11-20;BELO HORIZONTE;BRASILIA;Aluísio Eduardo Caetano de Medeiros;Assessoria de Imprensa;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de MG Sr. Romeu Zema Neto e comitiva, até a cidade de Brasília/DF, em cumprimento de agenda oficial.;01:24:00;PT-MGS - PT-MGS;0094-2023;DTA;2023-11-20;BELO HORIZONTE;BRASILIA;Marcel Dornas Beghini;Secretário;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de MG Sr. Romeu Zema Neto e comitiva, até a cidade de Brasília/DF, em cumprimento de agenda oficial.;01:24:00;PT-MGS - PT-MGS;0094-2023;DTA;2023-11-20;BELO HORIZONTE;BRASILIA;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de MG Sr. Romeu Zema Neto e comitiva, até a cidade de Brasília/DF, em cumprimento de agenda oficial.;01:24:00;PT-MGS - PT-MGS;0094-2023;DTA;2023-11-20;BELO HORIZONTE;BRASILIA;Eric da Cruz Gonçalves;Reporter;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de MG Sr. Romeu Zema Neto e comitiva, até a cidade de Brasília/DF, em cumprimento de agenda oficial.;01:12:00;PT-MGS - PT-MGS;0095-2023;DTA;2023-11-20;BRASILIA;BELO HORIZONTE;Rafael Neves de Andrade;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Governador de MG Sr. Romeu Zema Neto e comitiva, até a cidade de Brasília/DF, em cumprimento de agenda oficial.;01:12:00;PT-MGS - PT-MGS;0095-2023;DTA;2023-11-20;BRASILIA;BELO HORIZONTE;Igor Augusto Tinoco da Silva;Imprensa;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de MG Sr. Romeu Zema Neto e comitiva, até a cidade de Brasília/DF, em cumprimento de agenda oficial.;01:12:00;PT-MGS - PT-MGS;0095-2023;DTA;2023-11-20;BRASILIA;BELO HORIZONTE;Elizabeth Jucá e Mello Jacometti;Secretário de Estado;Secretaria de Estado de Desenvolvimento Social
Traslado do Exmo. Governador de MG Sr. Romeu Zema Neto e comitiva, até a cidade de Brasília/DF, em cumprimento de agenda oficial.;01:12:00;PT-MGS - PT-MGS;0095-2023;DTA;2023-11-20;BRASILIA;BELO HORIZONTE;Aluísio Eduardo Caetano de Medeiros;Assessoria de Imprensa;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de MG Sr. Romeu Zema Neto e comitiva, até a cidade de Brasília/DF, em cumprimento de agenda oficial.;01:12:00;PT-MGS - PT-MGS;0095-2023;DTA;2023-11-20;BRASILIA;BELO HORIZONTE;Marcel Dornas Beghini;Secretário;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de MG Sr. Romeu Zema Neto e comitiva, até a cidade de Brasília/DF, em cumprimento de agenda oficial.;01:12:00;PT-MGS - PT-MGS;0095-2023;DTA;2023-11-20;BRASILIA;BELO HORIZONTE;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de MG Sr. Romeu Zema Neto e comitiva, até a cidade de Brasília/DF, em cumprimento de agenda oficial.;01:12:00;PT-MGS - PT-MGS;0095-2023;DTA;2023-11-20;BRASILIA;BELO HORIZONTE;Eric da Cruz Gonçalves;Reporter;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de MG Sr. Romeu Zema Neto e comitiva, até a cidade de Brasília/DF, em cumprimento de agenda oficial.;01:12:00;PT-MGS - PT-MGS;0095-2023;DTA;2023-11-20;BRASILIA;BELO HORIZONTE;Marilia Cristina Silva Freitas Maia;Cerimonial;Secretaria-Geral do Estado de Minas Gerais
Agenda oficial do Governador nas cidades de Brasília, Uberlândia, Araxá e Fortaleza.;01:24:00;PT-MGS - PT-MGS;0096-2023;DTA;2023-11-22;BELO HORIZONTE;BRASILIA;Alexander Duarte Marinho;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Agenda oficial do Governador nas cidades de Brasília, Uberlândia, Araxá e Fortaleza.;01:24:00;PT-MGS - PT-MGS;0096-2023;DTA;2023-11-22;BELO HORIZONTE;BRASILIA;Bernardo Henrique Miranda;Diretoria Central de Relação com a Imprensa;Secretaria de Estado de Comunicação Social
Agenda oficial do Governador nas cidades de Brasília, Uberlândia, Araxá e Fortaleza.;01:24:00;PT-MGS - PT-MGS;0096-2023;DTA;2023-11-22;BELO HORIZONTE;BRASILIA;Gabriel Vargas de Souza;Redes Sociais;Secretaria de Estado de Comunicação Social
Agenda oficial do Governador nas cidades de Brasília, Uberlândia, Araxá e Fortaleza.;01:24:00;PT-MGS - PT-MGS;0096-2023;DTA;2023-11-22;BELO HORIZONTE;BRASILIA;Gustavo de Oliveira Barbosa;Secretário de Estado da Fazenda;Secretaria de Estado de Fazenda
Agenda oficial do Governador nas cidades de Brasília, Uberlândia, Araxá e Fortaleza.;01:24:00;PT-MGS - PT-MGS;0096-2023;DTA;2023-11-22;BELO HORIZONTE;BRASILIA;Gustavo da Cunha Pereira Valadares;Secretário de Estado do Governo;Secretaria de Estado de Governo
Agenda oficial do Governador nas cidades de Brasília, Uberlândia, Araxá e Fortaleza.;01:24:00;PT-MGS - PT-MGS;0096-2023;DTA;2023-11-22;BELO HORIZONTE;BRASILIA;Rafael Silva de Oliveira;Repórter SECOM;Secretaria Geral do Estado de Minas Gerais
Agenda oficial do Governador nas cidades de Brasília, Uberlândia, Araxá e Fortaleza.;01:24:00;PT-MGS - PT-MGS;0096-2023;DTA;2023-11-22;BELO HORIZONTE;BRASILIA;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Agenda oficial do Governador nas cidades de Brasília, Uberlândia, Araxá e Fortaleza.;01:24:00;PT-MGS - PT-MGS;0096-2023;DTA;2023-11-22;BELO HORIZONTE;BRASILIA;Eric da Cruz Gonçalves;Reporter;Secretaria-Geral do Estado de Minas Gerais
Agenda oficial do Exmo. Governador nas cidades de Brasília, Uberlândia, Araxá e Fortaleza.;01:06:00;PT-MGS - PT-MGS;0097-2023;DTA;2023-11-23;BRASILIA;UBERLANDIA;Alexander Duarte Marinho;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Agenda oficial do Exmo. Governador nas cidades de Brasília, Uberlândia, Araxá e Fortaleza.;01:06:00;PT-MGS - PT-MGS;0097-2023;DTA;2023-11-23;BRASILIA;UBERLANDIA;Gabriel Vargas de Souza;Redes Sociais;Secretaria de Estado de Comunicação Social
Agenda oficial do Exmo. Governador nas cidades de Brasília, Uberlândia, Araxá e Fortaleza.;01:06:00;PT-MGS - PT-MGS;0097-2023;DTA;2023-11-23;BRASILIA;UBERLANDIA;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Agenda oficial do Exmo. Governador nas cidades de Brasília, Uberlândia, Araxá e Fortaleza.;01:06:00;PT-MGS - PT-MGS;0097-2023;DTA;2023-11-23;BRASILIA;UBERLANDIA;Aline Brandão Silva;Assessora Cerimonial;Secretaria Geral do Estado de Minas Gerais
Agenda oficial do Exmo. Governador nas cidades de Brasília, Uberlândia, Araxá e Fortaleza.;01:06:00;PT-MGS - PT-MGS;0097-2023;DTA;2023-11-23;BRASILIA;UBERLANDIA;Eric da Cruz Gonçalves;Reporter;Secretaria-Geral do Estado de Minas Gerais
Agenda oficial do Exmo. Governador nas cidades de Brasília, Uberlândia, Araxá e Fortaleza.;00:36:00;PT-MGS - PT-MGS;0098-2023;DTA;2023-11-23;UBERLANDIA;ARAXA;Alexander Duarte Marinho;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Agenda oficial do Exmo. Governador nas cidades de Brasília, Uberlândia, Araxá e Fortaleza.;00:36:00;PT-MGS - PT-MGS;0098-2023;DTA;2023-11-23;UBERLANDIA;ARAXA;Gabriel Romão de Jesus;Agente de Segurança;Gabinete Militar do Governador
Agenda oficial do Exmo. Governador nas cidades de Brasília, Uberlândia, Araxá e Fortaleza.;00:36:00;PT-MGS - PT-MGS;0098-2023;DTA;2023-11-23;UBERLANDIA;ARAXA;Reginaldo Almeida do Carmo, SGT PM;Agente de Segurança;Gabinete Militar do Governador
Agenda oficial do Exmo. Governador nas cidades de Brasília, Uberlândia, Araxá e Fortaleza.;00:36:00;PT-MGS - PT-MGS;0098-2023;DTA;2023-11-23;UBERLANDIA;ARAXA;Gabriel Vargas de Souza;Redes Sociais;Secretaria de Estado de Comunicação Social
Agenda oficial do Exmo. Governador nas cidades de Brasília, Uberlândia, Araxá e Fortaleza.;00:36:00;PT-MGS - PT-MGS;0098-2023;DTA;2023-11-23;UBERLANDIA;ARAXA;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Agenda oficial do Exmo. Governador nas cidades de Brasília, Uberlândia, Araxá e Fortaleza.;00:36:00;PT-MGS - PT-MGS;0098-2023;DTA;2023-11-23;UBERLANDIA;ARAXA;Aline Brandão Silva;Assessora Cerimonial;Secretaria Geral do Estado de Minas Gerais
Agenda oficial do Exmo. Governador nas cidades de Brasília, Uberlândia, Araxá e Fortaleza.;00:36:00;PT-MGS - PT-MGS;0098-2023;DTA;2023-11-23;UBERLANDIA;ARAXA;Eric da Cruz Gonçalves;Reporter;Secretaria-Geral do Estado de Minas Gerais
Agenda oficial do Governador nas cidades de Brasília, Uberlândia, Araxá e Fortaleza.;03:06:00;PT-MGS - PT-MGS;0099-2023;DTA;2023-11-24;ARAXA;FORTALEZA;Alexander Duarte Marinho;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Agenda oficial do Governador nas cidades de Brasília, Uberlândia, Araxá e Fortaleza.;03:06:00;PT-MGS - PT-MGS;0099-2023;DTA;2023-11-24;ARAXA;FORTALEZA;Leandro Geraldo Mota;Agente de Segurança;Gabinete Militar do Governador
Agenda oficial do Governador nas cidades de Brasília, Uberlândia, Araxá e Fortaleza.;03:06:00;PT-MGS - PT-MGS;0099-2023;DTA;2023-11-24;ARAXA;FORTALEZA;Gabriel Vargas de Souza;Redes Sociais;Secretaria de Estado de Comunicação Social
Agenda oficial do Governador nas cidades de Brasília, Uberlândia, Araxá e Fortaleza.;03:06:00;PT-MGS - PT-MGS;0099-2023;DTA;2023-11-24;ARAXA;FORTALEZA;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Agenda oficial do Governador nas cidades de Brasília, Uberlândia, Araxá e Fortaleza.;03:06:00;PT-MGS - PT-MGS;0099-2023;DTA;2023-11-24;ARAXA;FORTALEZA;Aline Brandão Silva;Assessora Cerimonial;Secretaria Geral do Estado de Minas Gerais
Agenda oficial do Governador nas cidades de Brasília, Uberlândia, Araxá e Fortaleza.;03:06:00;PT-MGS - PT-MGS;0099-2023;DTA;2023-11-24;ARAXA;FORTALEZA;Eric da Cruz Gonçalves;Reporter;Secretaria-Geral do Estado de Minas Gerais
Agenda oficial do Governador nas cidades de Brasília, Uberlândia, Araxá e Fortaleza.;02:54:00;PT-MGS - PT-MGS;0100-2023;DTA;2023-11-25;FORTALEZA;BELO HORIZONTE;Alexander Duarte Marinho;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Agenda oficial do Governador nas cidades de Brasília, Uberlândia, Araxá e Fortaleza.;02:54:00;PT-MGS - PT-MGS;0100-2023;DTA;2023-11-25;FORTALEZA;BELO HORIZONTE;Leandro Geraldo Mota;Agente de Segurança;Gabinete Militar do Governador
Agenda oficial do Governador nas cidades de Brasília, Uberlândia, Araxá e Fortaleza.;02:54:00;PT-MGS - PT-MGS;0100-2023;DTA;2023-11-25;FORTALEZA;BELO HORIZONTE;Mauricio Henriques de São José;Agente de Segurança;Gabinete Militar do Governador
Agenda oficial do Governador nas cidades de Brasília, Uberlândia, Araxá e Fortaleza.;02:54:00;PT-MGS - PT-MGS;0100-2023;DTA;2023-11-25;FORTALEZA;BELO HORIZONTE;Gabriel Vargas de Souza;Redes Sociais;Secretaria de Estado de Comunicação Social
Agenda oficial do Governador nas cidades de Brasília, Uberlândia, Araxá e Fortaleza.;02:54:00;PT-MGS - PT-MGS;0100-2023;DTA;2023-11-25;FORTALEZA;BELO HORIZONTE;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Agenda oficial do Governador nas cidades de Brasília, Uberlândia, Araxá e Fortaleza.;02:54:00;PT-MGS - PT-MGS;0100-2023;DTA;2023-11-25;FORTALEZA;BELO HORIZONTE;Aline Brandão Silva;Assessora Cerimonial;Secretaria Geral do Estado de Minas Gerais
Agenda oficial do Governador nas cidades de Brasília, Uberlândia, Araxá e Fortaleza.;02:54:00;PT-MGS - PT-MGS;0100-2023;DTA;2023-11-25;FORTALEZA;BELO HORIZONTE;Eric da Cruz Gonçalves;Reporter;Secretaria-Geral do Estado de Minas Gerais
Traslado do Sr. Governador do Estado de Minas Gerais e comitiva para cumprimento de agenda oficial na cidade de Diamantina/MG.;00:36:00;PT-MGS - PT-MGS;0103-2023;DTA;2023-12-04;BELO HORIZONTE;DIAMANTINA;Alencar Magalhães da Silveira Junior;Deputado(a) Estadual;Assembleia Legislativa de Minas Gerais
Traslado do Sr. Governador do Estado de Minas Gerais e comitiva para cumprimento de agenda oficial na cidade de Diamantina/MG.;00:36:00;PT-MGS - PT-MGS;0103-2023;DTA;2023-12-04;BELO HORIZONTE;DIAMANTINA;Alessandra Diniz Portela Silveira;Deputado(a) Estadual;Assembleia Legislativa de Minas Gerais
Traslado do Sr. Governador do Estado de Minas Gerais e comitiva para cumprimento de agenda oficial na cidade de Diamantina/MG.;00:36:00;PT-MGS - PT-MGS;0103-2023;DTA;2023-12-04;BELO HORIZONTE;DIAMANTINA;Marcelo Henrique Teixeira Dias (Marcelo Alvaro Antônio);Deputado(a) Federal;Camara dos Deputados
Traslado do Sr. Governador do Estado de Minas Gerais e comitiva para cumprimento de agenda oficial na cidade de Diamantina/MG.;00:36:00;PT-MGS - PT-MGS;0103-2023;DTA;2023-12-04;BELO HORIZONTE;DIAMANTINA;Alexander Duarte Marinho;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Sr. Governador do Estado de Minas Gerais e comitiva para cumprimento de agenda oficial na cidade de Diamantina/MG.;00:36:00;PT-MGS - PT-MGS;0103-2023;DTA;2023-12-04;BELO HORIZONTE;DIAMANTINA;Barbara Barros Botega;Secretária Adjunta;Secretaria de Estado de Comunicação Social
Traslado do Sr. Governador do Estado de Minas Gerais e comitiva para cumprimento de agenda oficial na cidade de Diamantina/MG.;00:36:00;PT-MGS - PT-MGS;0103-2023;DTA;2023-12-04;BELO HORIZONTE;DIAMANTINA;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Traslado do Sr. Governador do Estado de Minas Gerais e comitiva para cumprimento de agenda oficial na cidade de Diamantina/MG.;00:36:00;PT-MGS - PT-MGS;0103-2023;DTA;2023-12-04;BELO HORIZONTE;DIAMANTINA;Eric da Cruz Gonçalves;Reporter;Secretaria-Geral do Estado de Minas Gerais
Traslado do Sr. Governador do Estado de Minas Gerais e comitiva para cumprimento de agenda oficial na cidade de Diamantina/MG.;00:42:00;PT-MGS - PT-MGS;0104-2023;DTA;2023-12-04;DIAMANTINA;BELO HORIZONTE;Alencar Magalhães da Silveira Junior;Deputado(a) Estadual;Assembleia Legislativa de Minas Gerais
Traslado do Sr. Governador do Estado de Minas Gerais e comitiva para cumprimento de agenda oficial na cidade de Diamantina/MG.;00:42:00;PT-MGS - PT-MGS;0104-2023;DTA;2023-12-04;DIAMANTINA;BELO HORIZONTE;Alexander Duarte Marinho;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Sr. Governador do Estado de Minas Gerais e comitiva para cumprimento de agenda oficial na cidade de Diamantina/MG.;00:42:00;PT-MGS - PT-MGS;0104-2023;DTA;2023-12-04;DIAMANTINA;BELO HORIZONTE;Barbara Barros Botega;Secretária Adjunta;Secretaria de Estado de Comunicação Social
Traslado do Sr. Governador do Estado de Minas Gerais e comitiva para cumprimento de agenda oficial na cidade de Diamantina/MG.;00:42:00;PT-MGS - PT-MGS;0104-2023;DTA;2023-12-04;DIAMANTINA;BELO HORIZONTE;Aluísio Eduardo Caetano de Medeiros;Assessoria de Imprensa;Secretaria Geral do Estado de Minas Gerais
Traslado do Sr. Governador do Estado de Minas Gerais e comitiva para cumprimento de agenda oficial na cidade de Diamantina/MG.;00:42:00;PT-MGS - PT-MGS;0104-2023;DTA;2023-12-04;DIAMANTINA;BELO HORIZONTE;Gustavo Henrique Batista da Cruz;Cerimonial;Secretaria Geral do Estado de Minas Gerais
Traslado do Sr. Governador do Estado de Minas Gerais e comitiva para cumprimento de agenda oficial na cidade de Diamantina/MG.;00:42:00;PT-MGS - PT-MGS;0104-2023;DTA;2023-12-04;DIAMANTINA;BELO HORIZONTE;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Traslado do Sr. Governador do Estado de Minas Gerais e comitiva para cumprimento de agenda oficial na cidade de Diamantina/MG.;00:42:00;PT-MGS - PT-MGS;0104-2023;DTA;2023-12-04;DIAMANTINA;BELO HORIZONTE;Eric da Cruz Gonçalves;Reporter;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e Comitiva para Itacarambi para agendas em Matias Cardoso, Januária e Região.;01:12:00;PT-MGS - PT-MGS;0107-2023;DTA;2023-12-08;BELO HORIZONTE;ITACARAMBI;Arlen de Paulo Santiago Filho;Deputado(a) Estadual;Assembleia Legislativa de Minas Gerais
Traslado do Exmo. Governador de Minas e Comitiva para Itacarambi para agendas em Matias Cardoso, Januária e Região.;01:12:00;PT-MGS - PT-MGS;0107-2023;DTA;2023-12-08;BELO HORIZONTE;ITACARAMBI;Alexander Duarte Marinho;Ajudante de Ordens do Governador;Gabinete Militar do Governador
